transaction_id,timestamp,product_id,quantity_sold
TXN-20240919-686,2024-09-19 15:31:00,EBIKE-URBAN-2024,1
TXN-20240919-687,2024-09-19 19:26:00,EBIKE-URBAN-2024,1
TXN-20240920-688,2024-09-20 10:25:00,EBIKE-URBAN-2024,1
TXN-20240921-689,2024-09-21 16:20:00,EBIKE-URBAN-2024,2
TXN-20240921-690,2024-09-21 10:46:00,EBIKE-MOUNTAIN-2024,1
TXN-20240921-691,2024-09-21 14:54:00,EBIKE-URBAN-2024,1
TXN-20240921-692,2024-09-21 12:27:00,EBIKE-MOUNTAIN-2024,1
TXN-20240922-693,2024-09-22 14:53:00,EBIKE-URBAN-2024,1
TXN-20240922-694,2024-09-22 11:36:00,EBIKE-MOUNTAIN-2024,2
TXN-20240923-695,2024-09-23 09:06:00,EBIKE-MOUNTAIN-2024,2
TXN-20240923-696,2024-09-23 09:07:00,EBIKE-MOUNTAIN-2024,1
TXN-20240923-697,2024-09-23 16:00:00,EBIKE-MOUNTAIN-2024,1
TXN-20240924-698,2024-09-24 11:56:00,EBIKE-MOUNTAIN-2024,1
TXN-20240925-699,2024-09-25 19:23:00,EBIKE-URBAN-2024,1
TXN-20240925-700,2024-09-25 19:10:00,EBIKE-URBAN-2024,1
TXN-20240925-701,2024-09-25 12:27:00,EBIKE-MOUNTAIN-2024,2
TXN-20240926-702,2024-09-26 09:13:00,EBIKE-URBAN-2024,1
TXN-20240926-703,2024-09-26 12:33:00,EBIKE-MOUNTAIN-2024,1
TXN-20240927-704,2024-09-27 15:44:00,EBIKE-URBAN-2024,1
TXN-20240928-705,2024-09-28 15:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20240929-706,2024-09-29 11:24:00,EBIKE-MOUNTAIN-2024,2
TXN-20240929-707,2024-09-29 11:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20240930-708,2024-09-30 17:36:00,EBIKE-URBAN-2024,1
TXN-20240930-709,2024-09-30 16:22:00,EBIKE-MOUNTAIN-2024,1
TXN-20240930-710,2024-09-30 11:58:00,EBIKE-URBAN-2024,1
TXN-20240930-711,2024-09-30 12:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20241001-712,2024-10-01 14:27:00,EBIKE-URBAN-2024,1
TXN-20241001-713,2024-10-01 13:41:00,EBIKE-URBAN-2024,1
TXN-20241001-714,2024-10-01 18:46:00,EBIKE-MOUNTAIN-2024,2
TXN-20241002-715,2024-10-02 09:54:00,EBIKE-MOUNTAIN-2024,2
TXN-20241002-716,2024-10-02 12:33:00,EBIKE-MOUNTAIN-2024,1
TXN-20241002-717,2024-10-02 15:18:00,EBIKE-MOUNTAIN-2024,2
TXN-20241003-718,2024-10-03 15:07:00,EBIKE-URBAN-2024,1
TXN-20241003-719,2024-10-03 10:33:00,EBIKE-MOUNTAIN-2024,1
TXN-20241004-720,2024-10-04 14:59:00,EBIKE-URBAN-2024,1
TXN-20241005-721,2024-10-05 17:43:00,EBIKE-URBAN-2024,1
TXN-20241005-722,2024-10-05 10:01:00,EBIKE-URBAN-2024,1
TXN-20241005-723,2024-10-05 12:02:00,EBIKE-MOUNTAIN-2024,3
TXN-20241006-724,2024-10-06 15:32:00,EBIKE-URBAN-2024,2
TXN-20241006-725,2024-10-06 15:27:00,EBIKE-MOUNTAIN-2024,1
TXN-20241007-726,2024-10-07 13:05:00,EBIKE-URBAN-2024,1
TXN-20241008-727,2024-10-08 12:51:00,EBIKE-URBAN-2024,1
TXN-20241008-728,2024-10-08 18:40:00,EBIKE-MOUNTAIN-2024,1
TXN-20241009-729,2024-10-09 15:46:00,EBIKE-MOUNTAIN-2024,1
TXN-20241010-730,2024-10-10 12:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20241011-731,2024-10-11 19:47:00,EBIKE-MOUNTAIN-2024,1
TXN-20241011-732,2024-10-11 09:45:00,EBIKE-URBAN-2024,1
TXN-20241012-733,2024-10-12 16:22:00,EBIKE-URBAN-2024,2
TXN-20241012-734,2024-10-12 13:10:00,EBIKE-URBAN-2024,2
TXN-20241012-735,2024-10-12 13:46:00,EBIKE-MOUNTAIN-2024,2
TXN-20241013-736,2024-10-13 13:33:00,EBIKE-URBAN-2024,2
TXN-20241013-737,2024-10-13 18:40:00,EBIKE-URBAN-2024,1
TXN-20241013-738,2024-10-13 14:03:00,EBIKE-URBAN-2024,1
TXN-20241013-739,2024-10-13 14:10:00,EBIKE-URBAN-2024,1
TXN-20241013-740,2024-10-13 18:43:00,EBIKE-MOUNTAIN-2024,1
TXN-20241014-741,2024-10-14 17:00:00,EBIKE-URBAN-2024,2
TXN-20241014-742,2024-10-14 12:02:00,EBIKE-URBAN-2024,1
TXN-20241015-743,2024-10-15 09:35:00,EBIKE-MOUNTAIN-2024,2
TXN-20241015-744,2024-10-15 19:26:00,EBIKE-URBAN-2024,1
TXN-20241015-745,2024-10-15 14:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20241016-746,2024-10-16 10:32:00,EBIKE-MOUNTAIN-2024,1
TXN-20241016-747,2024-10-16 12:51:00,EBIKE-URBAN-2024,1
TXN-20241016-748,2024-10-16 15:04:00,EBIKE-MOUNTAIN-2024,2
TXN-20241016-749,2024-10-16 13:20:00,EBIKE-URBAN-2024,1
TXN-20241017-750,2024-10-17 13:47:00,EBIKE-MOUNTAIN-2024,1
TXN-20241018-751,2024-10-18 18:31:00,EBIKE-MOUNTAIN-2024,2
TXN-20241018-752,2024-10-18 17:48:00,EBIKE-MOUNTAIN-2024,1
TXN-20241018-753,2024-10-18 15:01:00,EBIKE-URBAN-2024,1
TXN-20241019-754,2024-10-19 14:00:00,EBIKE-MOUNTAIN-2024,1
TXN-20241019-755,2024-10-19 13:06:00,EBIKE-URBAN-2024,3
TXN-20241019-756,2024-10-19 15:31:00,EBIKE-MOUNTAIN-2024,3
TXN-20241019-757,2024-10-19 11:45:00,EBIKE-URBAN-2024,1
TXN-20241020-758,2024-10-20 12:57:00,EBIKE-MOUNTAIN-2024,1
TXN-20241021-759,2024-10-21 10:37:00,EBIKE-URBAN-2024,1
TXN-20241021-760,2024-10-21 15:04:00,EBIKE-URBAN-2024,1
TXN-20241021-761,2024-10-21 19:08:00,EBIKE-URBAN-2024,1
TXN-20241022-762,2024-10-22 14:59:00,EBIKE-MOUNTAIN-2024,2
TXN-20241023-763,2024-10-23 13:14:00,EBIKE-URBAN-2024,1
TXN-20241023-764,2024-10-23 18:06:00,EBIKE-URBAN-2024,1
TXN-20241024-765,2024-10-24 16:20:00,EBIKE-URBAN-2024,1
TXN-20241025-766,2024-10-25 13:29:00,EBIKE-URBAN-2024,1
TXN-20241025-767,2024-10-25 11:51:00,EBIKE-MOUNTAIN-2024,2
TXN-20241025-768,2024-10-25 18:02:00,EBIKE-URBAN-2024,2
TXN-20241026-769,2024-10-26 11:05:00,EBIKE-MOUNTAIN-2024,3
TXN-20241026-770,2024-10-26 15:32:00,EBIKE-URBAN-2024,1
TXN-20241026-771,2024-10-26 11:01:00,EBIKE-MOUNTAIN-2024,2
TXN-20241027-772,2024-10-27 10:29:00,EBIKE-URBAN-2024,2
TXN-20241027-773,2024-10-27 10:00:00,EBIKE-URBAN-2024,2
TXN-20241028-774,2024-10-28 12:08:00,EBIKE-URBAN-2024,1
TXN-20241028-775,2024-10-28 19:40:00,EBIKE-MOUNTAIN-2024,1
TXN-20241029-776,2024-10-29 10:01:00,EBIKE-MOUNTAIN-2024,1
TXN-20241030-777,2024-10-30 19:28:00,EBIKE-MOUNTAIN-2024,1
TXN-20241031-778,2024-10-31 10:02:00,EBIKE-MOUNTAIN-2024,1
TXN-20241031-779,2024-10-31 18:27:00,EBIKE-MOUNTAIN-2024,1
TXN-20241031-780,2024-10-31 09:24:00,EBIKE-MOUNTAIN-2024,1
TXN-20241101-781,2024-11-01 12:58:00,EBIKE-URBAN-2024,1
TXN-20241102-782,2024-11-02 18:39:00,EBIKE-URBAN-2024,1
TXN-20241102-783,2024-11-02 15:56:00,EBIKE-URBAN-2024,1
TXN-20241102-784,2024-11-02 13:24:00,EBIKE-URBAN-2024,1
TXN-20241103-785,2024-11-03 17:15:00,EBIKE-MOUNTAIN-2024,2
TXN-20241103-786,2024-11-03 09:24:00,EBIKE-MOUNTAIN-2024,1
TXN-20241103-787,2024-11-03 17:50:00,EBIKE-URBAN-2024,3
TXN-20241104-788,2024-11-04 11:01:00,EBIKE-URBAN-2024,1
TXN-20241105-789,2024-11-05 13:03:00,EBIKE-MOUNTAIN-2024,1
TXN-20241105-790,2024-11-05 14:49:00,EBIKE-URBAN-2024,1
TXN-20241106-791,2024-11-06 12:17:00,EBIKE-URBAN-2024,2
TXN-20241106-792,2024-11-06 09:48:00,EBIKE-MOUNTAIN-2024,1
TXN-20241107-793,2024-11-07 15:22:00,EBIKE-MOUNTAIN-2024,3
TXN-20241107-794,2024-11-07 11:11:00,EBIKE-URBAN-2024,1
TXN-20241107-795,2024-11-07 14:58:00,EBIKE-URBAN-2024,2
TXN-20241108-796,2024-11-08 11:36:00,EBIKE-MOUNTAIN-2024,2
TXN-20241109-797,2024-11-09 16:34:00,EBIKE-URBAN-2024,1
TXN-20241109-798,2024-11-09 10:03:00,EBIKE-URBAN-2024,1
TXN-20241109-799,2024-11-09 17:30:00,EBIKE-URBAN-2024,3
TXN-20241109-800,2024-11-09 12:51:00,EBIKE-URBAN-2024,2
TXN-20241110-801,2024-11-10 14:03:00,EBIKE-URBAN-2024,1
TXN-20241110-802,2024-11-10 11:49:00,EBIKE-URBAN-2024,1
TXN-20241110-803,2024-11-10 14:04:00,EBIKE-URBAN-2024,3
TXN-20241110-804,2024-11-10 15:37:00,EBIKE-URBAN-2024,1
TXN-20241111-805,2024-11-11 11:10:00,EBIKE-MOUNTAIN-2024,1
TXN-20241112-806,2024-11-12 14:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20241113-807,2024-11-13 18:50:00,EBIKE-URBAN-2024,1
TXN-20241114-808,2024-11-14 13:08:00,EBIKE-URBAN-2024,1
TXN-20241114-809,2024-11-14 18:25:00,EBIKE-MOUNTAIN-2024,2
TXN-20241115-810,2024-11-15 18:02:00,EBIKE-URBAN-2024,1
TXN-20241116-811,2024-11-16 19:36:00,EBIKE-URBAN-2024,1
TXN-20241116-812,2024-11-16 14:47:00,EBIKE-URBAN-2024,1
TXN-20241116-813,2024-11-16 14:10:00,EBIKE-MOUNTAIN-2024,3
TXN-20241117-814,2024-11-17 19:40:00,EBIKE-MOUNTAIN-2024,1
TXN-20241118-815,2024-11-18 10:22:00,EBIKE-URBAN-2024,1
TXN-20241118-816,2024-11-18 09:03:00,EBIKE-URBAN-2024,2
TXN-20241118-817,2024-11-18 11:56:00,EBIKE-URBAN-2024,2
TXN-20241119-818,2024-11-19 14:34:00,EBIKE-URBAN-2024,2
TXN-20241119-819,2024-11-19 18:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20241120-820,2024-11-20 09:18:00,EBIKE-URBAN-2024,1
TXN-20241121-821,2024-11-21 10:04:00,EBIKE-URBAN-2024,2
TXN-20241121-822,2024-11-21 11:46:00,EBIKE-URBAN-2024,3
TXN-20241121-823,2024-11-21 10:21:00,EBIKE-URBAN-2024,1
TXN-20241122-824,2024-11-22 19:10:00,EBIKE-MOUNTAIN-2024,1
TXN-20241122-825,2024-11-22 09:06:00,EBIKE-URBAN-2024,3
TXN-20241123-826,2024-11-23 15:44:00,EBIKE-URBAN-2024,3
TXN-20241123-827,2024-11-23 17:16:00,EBIKE-MOUNTAIN-2024,1
TXN-20241123-828,2024-11-23 10:03:00,EBIKE-URBAN-2024,1
TXN-20241124-829,2024-11-24 09:27:00,EBIKE-URBAN-2024,2
TXN-20241124-830,2024-11-24 19:38:00,EBIKE-URBAN-2024,1
TXN-20241125-831,2024-11-25 12:10:00,EBIKE-MOUNTAIN-2024,3
TXN-20241125-832,2024-11-25 16:54:00,EBIKE-URBAN-2024,2
TXN-20241126-833,2024-11-26 13:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20241127-834,2024-11-27 14:56:00,EBIKE-URBAN-2024,1
TXN-20241127-835,2024-11-27 09:16:00,EBIKE-URBAN-2024,1
TXN-20241128-836,2024-11-28 11:48:00,EBIKE-MOUNTAIN-2024,1
TXN-20241128-837,2024-11-28 19:22:00,EBIKE-MOUNTAIN-2024,1
TXN-20241128-838,2024-11-28 18:14:00,EBIKE-URBAN-2024,2
TXN-20241128-839,2024-11-28 17:26:00,EBIKE-MOUNTAIN-2024,1
TXN-20241129-840,2024-11-29 16:36:00,EBIKE-MOUNTAIN-2024,1
TXN-20241130-841,2024-11-30 09:32:00,EBIKE-URBAN-2024,1
TXN-20241130-842,2024-11-30 18:43:00,EBIKE-MOUNTAIN-2024,1
TXN-20241130-843,2024-11-30 16:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20241130-844,2024-11-30 12:51:00,EBIKE-URBAN-2024,1
TXN-20241130-845,2024-11-30 10:43:00,EBIKE-URBAN-2024,3
TXN-20241201-846,2024-12-01 19:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20241201-847,2024-12-01 10:05:00,EBIKE-URBAN-2024,1
TXN-20241202-848,2024-12-02 16:58:00,EBIKE-MOUNTAIN-2024,2
TXN-20241203-849,2024-12-03 18:37:00,EBIKE-URBAN-2024,1
TXN-20241204-850,2024-12-04 18:37:00,EBIKE-MOUNTAIN-2024,3
TXN-20241205-851,2024-12-05 10:36:00,EBIKE-MOUNTAIN-2024,2
TXN-20241206-852,2024-12-06 15:16:00,EBIKE-URBAN-2024,1
TXN-20241206-853,2024-12-06 18:30:00,EBIKE-URBAN-2024,1
TXN-20241207-854,2024-12-07 11:39:00,EBIKE-MOUNTAIN-2024,1
TXN-20241208-855,2024-12-08 14:44:00,EBIKE-URBAN-2024,2
TXN-20241208-856,2024-12-08 13:57:00,EBIKE-URBAN-2024,1
TXN-20241208-857,2024-12-08 13:19:00,EBIKE-URBAN-2024,1
TXN-20241209-858,2024-12-09 19:06:00,EBIKE-MOUNTAIN-2024,1
TXN-20241210-859,2024-12-10 14:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20241211-860,2024-12-11 10:12:00,EBIKE-URBAN-2024,3
TXN-20241211-861,2024-12-11 15:47:00,EBIKE-URBAN-2024,1
TXN-20241212-862,2024-12-12 11:04:00,EBIKE-URBAN-2024,1
TXN-20241213-863,2024-12-13 11:49:00,EBIKE-MOUNTAIN-2024,2
TXN-20241214-864,2024-12-14 12:53:00,EBIKE-URBAN-2024,1
TXN-20241214-865,2024-12-14 09:58:00,EBIKE-URBAN-2024,1
TXN-20241215-866,2024-12-15 14:52:00,EBIKE-URBAN-2024,1
TXN-20241216-867,2024-12-16 12:23:00,EBIKE-URBAN-2024,1
TXN-20241216-868,2024-12-16 16:37:00,EBIKE-URBAN-2024,1
TXN-20241217-869,2024-12-17 13:47:00,EBIKE-MOUNTAIN-2024,1
TXN-20241218-870,2024-12-18 18:49:00,EBIKE-MOUNTAIN-2024,2
TXN-20241219-871,2024-12-19 19:14:00,EBIKE-MOUNTAIN-2024,1
TXN-20241220-872,2024-12-20 19:00:00,EBIKE-URBAN-2024,1
TXN-20241221-873,2024-12-21 11:38:00,EBIKE-MOUNTAIN-2024,1
TXN-20241222-874,2024-12-22 19:17:00,EBIKE-URBAN-2024,1
TXN-20241223-875,2024-12-23 14:29:00,EBIKE-URBAN-2024,1
TXN-20241224-876,2024-12-24 15:37:00,EBIKE-URBAN-2024,1
TXN-20241225-877,2024-12-25 19:53:00,EBIKE-MOUNTAIN-2024,1
TXN-20241226-878,2024-12-26 19:06:00,EBIKE-URBAN-2024,1
TXN-20241227-879,2024-12-27 13:40:00,EBIKE-URBAN-2024,1
TXN-20241228-880,2024-12-28 19:19:00,EBIKE-URBAN-2024,1
TXN-20241229-881,2024-12-29 12:57:00,EBIKE-URBAN-2024,2
TXN-20241230-882,2024-12-30 14:43:00,EBIKE-URBAN-2024,1
TXN-20241231-883,2024-12-31 16:18:00,EBIKE-URBAN-2024,1
TXN-20250101-884,2025-01-01 18:52:00,EBIKE-URBAN-2024,2
TXN-20250102-885,2025-01-02 12:43:00,EBIKE-URBAN-2024,2
TXN-20250103-886,2025-01-03 17:19:00,EBIKE-MOUNTAIN-2024,2
TXN-20250103-887,2025-01-03 17:11:00,EBIKE-URBAN-2024,1
TXN-20250104-888,2025-01-04 13:46:00,EBIKE-MOUNTAIN-2024,2
TXN-20250105-889,2025-01-05 14:41:00,EBIKE-URBAN-2024,1
TXN-20250105-890,2025-01-05 13:26:00,EBIKE-MOUNTAIN-2024,1
TXN-20250106-891,2025-01-06 13:37:00,EBIKE-URBAN-2024,2
TXN-20250106-892,2025-01-06 16:03:00,EBIKE-MOUNTAIN-2024,1
TXN-20250107-893,2025-01-07 12:32:00,EBIKE-URBAN-2024,1
TXN-20250108-894,2025-01-08 17:19:00,EBIKE-URBAN-2024,2
TXN-20250109-895,2025-01-09 14:26:00,EBIKE-MOUNTAIN-2024,2
TXN-20250109-896,2025-01-09 16:09:00,EBIKE-URBAN-2024,2
TXN-20250109-897,2025-01-09 10:31:00,EBIKE-URBAN-2024,3
TXN-20250110-898,2025-01-10 14:40:00,EBIKE-URBAN-2024,1
TXN-20250110-899,2025-01-10 12:48:00,EBIKE-MOUNTAIN-2024,1
TXN-20250110-900,2025-01-10 11:31:00,EBIKE-MOUNTAIN-2024,2
TXN-20250111-901,2025-01-11 15:25:00,EBIKE-URBAN-2024,1
TXN-20250111-902,2025-01-11 09:02:00,EBIKE-URBAN-2024,2
TXN-20250112-903,2025-01-12 09:57:00,EBIKE-URBAN-2024,2
TXN-20250112-904,2025-01-12 12:01:00,EBIKE-MOUNTAIN-2024,1
TXN-20250113-905,2025-01-13 14:19:00,EBIKE-URBAN-2024,1
TXN-20250114-906,2025-01-14 18:19:00,EBIKE-URBAN-2024,2
TXN-20250114-907,2025-01-14 13:18:00,EBIKE-URBAN-2024,1
TXN-20250115-908,2025-01-15 19:08:00,EBIKE-URBAN-2024,3
TXN-20250116-909,2025-01-16 14:48:00,EBIKE-URBAN-2024,3
TXN-20250117-910,2025-01-17 12:14:00,EBIKE-MOUNTAIN-2024,1
TXN-20250117-911,2025-01-17 09:37:00,EBIKE-URBAN-2024,1
TXN-20250118-912,2025-01-18 19:50:00,EBIKE-URBAN-2024,2
TXN-20250119-913,2025-01-19 09:38:00,EBIKE-MOUNTAIN-2024,1
TXN-20250120-914,2025-01-20 19:53:00,EBIKE-URBAN-2024,1
TXN-20250120-915,2025-01-20 15:28:00,EBIKE-URBAN-2024,1
TXN-20250121-916,2025-01-21 19:40:00,EBIKE-URBAN-2024,1
TXN-20250122-917,2025-01-22 10:42:00,EBIKE-URBAN-2024,1
TXN-20250123-918,2025-01-23 10:32:00,EBIKE-MOUNTAIN-2024,1
TXN-20250124-919,2025-01-24 10:50:00,EBIKE-URBAN-2024,1
TXN-20250125-920,2025-01-25 17:12:00,EBIKE-URBAN-2024,1
TXN-20250126-921,2025-01-26 11:02:00,EBIKE-URBAN-2024,3
TXN-20250126-922,2025-01-26 16:21:00,EBIKE-URBAN-2024,1
TXN-20250127-923,2025-01-27 18:42:00,EBIKE-URBAN-2024,3
TXN-20250128-924,2025-01-28 17:04:00,EBIKE-MOUNTAIN-2024,1
TXN-20250129-925,2025-01-29 13:16:00,EBIKE-URBAN-2024,1
TXN-20250130-926,2025-01-30 11:55:00,EBIKE-URBAN-2024,1
TXN-20250131-927,2025-01-31 10:06:00,EBIKE-MOUNTAIN-2024,2
TXN-20250201-928,2025-02-01 09:54:00,EBIKE-URBAN-2024,1
TXN-20250202-929,2025-02-02 18:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20250203-930,2025-02-03 14:11:00,EBIKE-URBAN-2024,1
TXN-20250203-931,2025-02-03 16:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20250203-932,2025-02-03 16:51:00,EBIKE-URBAN-2024,2
TXN-20250204-933,2025-02-04 09:54:00,EBIKE-URBAN-2024,1
TXN-20250205-934,2025-02-05 18:30:00,EBIKE-MOUNTAIN-2024,1
TXN-20250206-935,2025-02-06 14:39:00,EBIKE-URBAN-2024,1
TXN-20250207-936,2025-02-07 11:30:00,EBIKE-MOUNTAIN-2024,1
TXN-20250207-937,2025-02-07 15:28:00,EBIKE-URBAN-2024,1
TXN-20250208-938,2025-02-08 19:33:00,EBIKE-MOUNTAIN-2024,1
TXN-20250209-939,2025-02-09 18:14:00,EBIKE-MOUNTAIN-2024,1
TXN-20250209-940,2025-02-09 14:33:00,EBIKE-URBAN-2024,2
TXN-20250209-941,2025-02-09 10:27:00,EBIKE-MOUNTAIN-2024,1
TXN-20250210-942,2025-02-10 15:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20250211-943,2025-02-11 18:03:00,EBIKE-URBAN-2024,3
TXN-20250211-944,2025-02-11 17:54:00,EBIKE-URBAN-2024,1
TXN-20250212-945,2025-02-12 14:15:00,EBIKE-URBAN-2024,1
TXN-20250212-946,2025-02-12 17:14:00,EBIKE-URBAN-2024,1
TXN-20250213-947,2025-02-13 12:05:00,EBIKE-URBAN-2024,2
TXN-20250213-948,2025-02-13 16:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20250214-949,2025-02-14 19:01:00,EBIKE-URBAN-2024,1
TXN-20250214-950,2025-02-14 17:35:00,EBIKE-URBAN-2024,1
TXN-20250215-951,2025-02-15 18:39:00,EBIKE-MOUNTAIN-2024,2
TXN-20250215-952,2025-02-15 17:13:00,EBIKE-MOUNTAIN-2024,1
TXN-20250216-953,2025-02-16 12:54:00,EBIKE-URBAN-2024,1
TXN-20250217-954,2025-02-17 18:38:00,EBIKE-URBAN-2024,1
TXN-20250217-955,2025-02-17 16:07:00,EBIKE-URBAN-2024,1
TXN-20250218-956,2025-02-18 19:51:00,EBIKE-URBAN-2024,1
TXN-20250218-957,2025-02-18 10:02:00,EBIKE-MOUNTAIN-2024,1
TXN-20250219-958,2025-02-19 15:06:00,EBIKE-URBAN-2024,1
TXN-20250220-959,2025-02-20 12:29:00,EBIKE-MOUNTAIN-2024,1
TXN-20250220-960,2025-02-20 14:06:00,EBIKE-MOUNTAIN-2024,1
TXN-20250221-961,2025-02-21 19:53:00,EBIKE-MOUNTAIN-2024,1
TXN-20250221-962,2025-02-21 16:29:00,EBIKE-MOUNTAIN-2024,3
TXN-20250222-963,2025-02-22 17:47:00,EBIKE-URBAN-2024,3
TXN-20250222-964,2025-02-22 18:30:00,EBIKE-MOUNTAIN-2024,2
TXN-20250223-965,2025-02-23 11:44:00,EBIKE-URBAN-2024,2
TXN-20250223-966,2025-02-23 11:06:00,EBIKE-URBAN-2024,1
TXN-20250224-967,2025-02-24 15:26:00,EBIKE-MOUNTAIN-2024,3
TXN-20250224-968,2025-02-24 12:17:00,EBIKE-URBAN-2024,1
TXN-20250225-969,2025-02-25 13:28:00,EBIKE-MOUNTAIN-2024,1
TXN-20250226-970,2025-02-26 17:19:00,EBIKE-MOUNTAIN-2024,1
TXN-20250227-971,2025-02-27 14:45:00,EBIKE-MOUNTAIN-2024,1
TXN-20250228-972,2025-02-28 13:43:00,EBIKE-URBAN-2024,1
TXN-20250301-973,2025-03-01 19:11:00,EBIKE-URBAN-2024,1
TXN-20250301-974,2025-03-01 14:45:00,EBIKE-URBAN-2024,1
TXN-20250301-975,2025-03-01 16:37:00,EBIKE-URBAN-2024,1
TXN-20250301-976,2025-03-01 15:43:00,EBIKE-MOUNTAIN-2024,2
TXN-20250302-977,2025-03-02 09:33:00,EBIKE-URBAN-2024,1
TXN-20250302-978,2025-03-02 09:42:00,EBIKE-URBAN-2024,1
TXN-20250302-979,2025-03-02 11:18:00,EBIKE-MOUNTAIN-2024,1
TXN-20250303-980,2025-03-03 09:44:00,EBIKE-MOUNTAIN-2024,1
TXN-20250303-981,2025-03-03 17:02:00,EBIKE-URBAN-2024,1
TXN-20250303-982,2025-03-03 18:55:00,EBIKE-MOUNTAIN-2024,1
TXN-20250303-983,2025-03-03 12:47:00,EBIKE-MOUNTAIN-2024,1
TXN-20250304-984,2025-03-04 13:44:00,EBIKE-MOUNTAIN-2024,3
TXN-20250305-985,2025-03-05 15:26:00,EBIKE-MOUNTAIN-2024,3
TXN-20250305-986,2025-03-05 14:35:00,EBIKE-URBAN-2024,2
TXN-20250306-987,2025-03-06 16:53:00,EBIKE-URBAN-2024,1
TXN-20250306-988,2025-03-06 19:23:00,EBIKE-MOUNTAIN-2024,1
TXN-20250306-989,2025-03-06 18:12:00,EBIKE-MOUNTAIN-2024,3
TXN-20250307-990,2025-03-07 13:28:00,EBIKE-URBAN-2024,1
TXN-20250307-991,2025-03-07 11:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20250307-992,2025-03-07 09:27:00,EBIKE-URBAN-2024,1
TXN-20250307-993,2025-03-07 11:37:00,EBIKE-MOUNTAIN-2024,1
TXN-20250308-994,2025-03-08 09:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20250309-995,2025-03-09 19:39:00,EBIKE-MOUNTAIN-2024,1
TXN-20250309-996,2025-03-09 18:35:00,EBIKE-URBAN-2024,2
TXN-20250309-997,2025-03-09 14:33:00,EBIKE-URBAN-2024,1
TXN-20250309-998,2025-03-09 10:50:00,EBIKE-URBAN-2024,1
TXN-20250310-999,2025-03-10 12:56:00,EBIKE-URBAN-2024,1
TXN-20250310-1000,2025-03-10 14:18:00,EBIKE-URBAN-2024,2
TXN-20250311-1001,2025-03-11 17:30:00,EBIKE-MOUNTAIN-2024,2
TXN-20250311-1002,2025-03-11 19:00:00,EBIKE-URBAN-2024,1
TXN-20250312-1003,2025-03-12 18:15:00,EBIKE-MOUNTAIN-2024,1
TXN-20250312-1004,2025-03-12 14:24:00,EBIKE-MOUNTAIN-2024,3
TXN-20250312-1005,2025-03-12 15:16:00,EBIKE-URBAN-2024,1
TXN-20250313-1006,2025-03-13 17:52:00,EBIKE-MOUNTAIN-2024,1
TXN-20250313-1007,2025-03-13 17:28:00,EBIKE-URBAN-2024,1
TXN-20250313-1008,2025-03-13 19:12:00,EBIKE-URBAN-2024,1
TXN-20250313-1009,2025-03-13 10:10:00,EBIKE-MOUNTAIN-2024,2
TXN-20250314-1010,2025-03-14 12:42:00,EBIKE-MOUNTAIN-2024,1
TXN-20250315-1011,2025-03-15 19:27:00,EBIKE-MOUNTAIN-2024,1
TXN-20250315-1012,2025-03-15 15:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20250315-1013,2025-03-15 19:09:00,EBIKE-URBAN-2024,2
TXN-20250316-1014,2025-03-16 11:50:00,EBIKE-URBAN-2024,1
TXN-20250316-1015,2025-03-16 12:58:00,EBIKE-URBAN-2024,1
TXN-20250316-1016,2025-03-16 19:25:00,EBIKE-URBAN-2024,1
TXN-20250316-1017,2025-03-16 19:07:00,EBIKE-URBAN-2024,1
TXN-20250317-1018,2025-03-17 18:04:00,EBIKE-MOUNTAIN-2024,1
TXN-20250317-1019,2025-03-17 10:22:00,EBIKE-MOUNTAIN-2024,1
TXN-20250317-1020,2025-03-17 19:19:00,EBIKE-MOUNTAIN-2024,1
TXN-20250318-1021,2025-03-18 19:01:00,EBIKE-URBAN-2024,1
TXN-20250318-1022,2025-03-18 11:47:00,EBIKE-URBAN-2024,2
TXN-20250318-1023,2025-03-18 17:18:00,EBIKE-MOUNTAIN-2024,1
TXN-20250319-1024,2025-03-19 19:56:00,EBIKE-MOUNTAIN-2024,2
TXN-20250319-1025,2025-03-19 19:23:00,EBIKE-MOUNTAIN-2024,1
TXN-20250320-1026,2025-03-20 09:00:00,EBIKE-URBAN-2024,1
TXN-20250320-1027,2025-03-20 17:05:00,EBIKE-URBAN-2024,2
TXN-20250320-1028,2025-03-20 14:13:00,EBIKE-URBAN-2024,1
